duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0.291341522,0.558638163,0.847673805,0.302744547,0.787382354,0.370890867,0.809219459,0.508712912,0.216102893,0.434118612,0.97227277,0.774775654,0.042403266,0.602687282,0.326387777,0.724265911,0.789758787,0.861222738,0.131369353,0.49259151,0.101430978,0.440288227,0.645786031,0.797057336,0.030942907,0.130371291,0.651515781,0.1794409,0.448250161,0.146323021,0.638145448,0.620577447,0.87592086,0.867397994,0.241087839,0.074783532,0.691292818,0.661198035,0.2808679,0.593726199,0.529600742,Probe
0.465621306,0.764245717,0.959692639,0.553796198,0.686068692,0.124243213,0.77627386,0.829283606,0.808601848,0.595827722,0.409595527,0.350102814,0.148067248,0.25455182,0.225629606,0.90521546,0.352461164,0.722975651,0.605503654,0.073851366,0.392219993,0.572245073,0.196899059,0.31381444,0.629905583,0.070074699,0.780669447,0.22781648,0.150668046,0.436522839,0.815961844,0.79148007,0.72004477,0.840554922,0.992434612,0.817220943,0.481822241,0.830734863,0.857756375,0.756859225,0.593993149,Probe
0.33578729,0.220359486,0.039796987,0.14650671,0.874633043,0.046882272,0.385834397,0.017402887,0.849378047,0.239162854,0.597489858,0.235462247,0.886230635,0.164545998,0.413578909,0.761652269,0.051584919,0.76586058,0.336803784,0.194195241,0.670461633,0.755659843,0.401250017,0.693479566,0.767066608,0.745935535,0.043111177,0.227345048,0.996911052,0.166109362,0.963492517,0.803938012,0.854937463,0.753624111,0.617522511,0.683255257,0.775597826,0.141822111,0.543813233,0.806140209,0.099156046,DoS
0.895083252,0.790668289,0.365075349,0.496400897,0.611141258,0.364507243,0.210276691,0.992406436,0.135828598,0.720783162,0.599234857,0.715441121,0.633368518,0.853025163,0.078231853,0.394044942,0.88731841,0.451890297,0.62348823,0.905026945,0.334168772,0.91348427,0.841567713,0.57490856,0.392518892,0.307795499,0.778731373,0.857662042,0.46079956,0.533377789,0.826068965,0.835752172,0.794110987,0.426285906,0.935700912,0.723318001,0.218670071,0.41660022,0.268617089,0.848838948,0.216981535,Probe
0.717392048,0.000873873,0.048542987,0.826329885,0.443679937,0.137307859,0.919537756,0.043427321,0.12246846,0.844720137,0.725209489,0.663860068,0.327695598,0.946181236,0.332562459,0.795482264,0.377837636,0.873445459,0.130459336,0.772882347,0.469561704,0.483331585,0.769591821,0.788829639,0.1649539,0.049545689,0.601067682,0.426737592,0.541393733,0.779462072,0.689525707,0.294792306,0.58277117,0.802680873,0.410178113,0.45904147,0.988175711,0.039362551,0.236615536,0.048254204,0.906584283,DoS
0.74719323,0.341616954,0.136881533,0.906067269,0.07984672,0.456409815,0.207030246,0.452056,0.840528722,0.359708105,0.514697492,0.0168769,0.047055576,0.364475012,0.94248358,0.983844464,0.457433541,0.953888246,0.029961231,0.2762722,0.293876605,0.083296387,0.079249106,0.146515569,0.067067982,0.187187396,0.798135589,0.448570812,0.283053656,0.146678264,0.710185818,0.247118209,0.323506454,0.987638603,0.253359468,0.281340295,0.536456298,0.777235844,0.254510431,0.712695121,0.370686242,normal
0.27699413,0.027918967,0.561519073,0.580618638,0.963041457,0.955582234,0.51993207,0.987428709,0.154931649,0.844018541,0.254287845,0.404779225,0.086598922,0.960116354,0.55293324,0.91924353,0.327427889,0.187463175,0.060959178,0.563405268,0.045174749,0.50652931,0.620763734,0.189497428,0.176913983,0.946388604,0.087218562,0.987648861,0.382648295,0.046960286,0.263726345,0.766771632,0.596374459,0.963781671,0.813506499,0.030946455,0.048799047,0.192095151,0.568918438,0.48541513,0.37172087,Probe
0.643277212,0.834026625,0.417208581,0.832185405,0.640453943,0.394989154,0.716042174,0.383032644,0.526352392,0.427182466,0.604939466,0.336438752,0.481492225,0.269785119,0.73822646,0.144295322,0.131991268,0.880608714,0.416323129,0.764499411,0.665092337,0.148517414,0.160274013,0.129450585,0.233421926,0.727793436,0.865620821,0.508319195,0.928760643,0.232484892,0.429100452,0.473016254,0.701899933,0.635692717,0.371458963,0.164386094,0.628410078,0.804576046,0.172712494,0.127287176,0.4135245,DoS
0.830087577,0.157665445,0.107174694,0.358338352,0.264164868,0.103871434,0.08896508,0.7124853,0.173484949,0.652159114,0.027532166,0.897824169,0.572816877,0.639576471,0.919907796,0.636430863,0.000493367,0.599100299,0.41304354,0.706589901,0.374891022,0.325947865,0.27315323,0.110111341,0.631276127,0.049021713,0.751040173,0.464621676,0.965498641,0.426703206,0.899522243,0.018306114,0.171399868,0.364638187,0.427427794,0.911587612,0.974227029,0.535769038,0.847515465,0.769858041,0.106269538,U2R
0.762633698,0.918266999,0.054544382,0.148953333,0.783886323,0.01799029,0.724205744,0.84013239,0.388482489,0.799175204,0.518899256,0.118984405,0.495771563,0.148731561,0.946066573,0.491094408,0.130901613,0.276342706,0.618118965,0.195744146,0.659317892,0.030705726,0.636368734,0.377483981,0.432612055,0.176114164,0.978888285,0.738555843,0.642719322,0.231179534,0.907403198,0.564946767,0.666721018,0.950624366,0.533601785,0.256250048,0.360202993,0.226752941,0.05916168,0.936478883,0.534743606,R2L
0.354370522,0.351890101,0.89144697,0.648310646,0.211914288,0.830060516,0.173699314,0.886191953,0.797598819,0.086402676,0.236576269,0.644527468,0.825744485,0.774704258,0.917275354,0.880595103,0.102791627,0.495248529,0.486316539,0.736222943,0.593229228,0.026599463,0.979534392,0.111365256,0.903140614,0.307113315,0.169789573,0.696711872,0.474664536,0.781130673,0.928269723,0.146240242,0.200603791,0.291245226,0.919782212,0.319728917,0.053338647,0.029579466,0.079696549,0.403473431,0.367178703,R2L
0.733140764,0.722075014,0.061572556,0.732022496,0.668341832,0.192030944,0.5824478,0.8132887,0.08633796,0.09554127,0.477811431,0.621535448,0.885049865,0.640474228,0.253187521,0.169421578,0.146809981,0.485079718,0.713708707,0.538213584,0.478523994,0.285129077,0.583996825,0.767689578,0.536696735,0.537345756,0.583912851,0.091307866,0.160173606,0.447926524,0.952105858,0.561870506,0.399431377,0.416993894,0.355577094,0.652228594,0.643508758,0.308723337,0.019491339,0.215369816,0.030121167,R2L
0.129056566,0.889159978,0.010037732,0.618424089,0.995819502,0.536454217,0.215049297,0.561153639,0.601362766,0.094503869,0.265922923,0.383260773,0.369255147,0.094999923,0.964173116,0.85768325,0.867642721,0.0225291,0.636405881,0.579673079,0.572881716,0.374447643,0.034456825,0.826131578,0.846016951,0.641641627,0.214520561,0.291093792,0.344503645,0.248031413,0.569008677,0.203700247,0.302280583,0.166432176,0.745769643,0.392290988,0.682919212,0.162746381,0.213145283,0.935518578,0.842933222,DoS
0.936715325,0.807250959,0.60183285,0.487243063,0.453576389,0.459682202,0.304064517,0.566838488,0.830404531,0.47805253,0.888790543,0.20159987,0.472164073,0.841520831,0.19053598,0.539951775,0.163698689,0.599458582,0.051811602,0.165839822,0.963737721,0.115331269,0.742079504,0.893260664,0.445255095,0.944498359,0.422936525,0.846123362,0.734987809,0.626686558,0.290841204,0.373222954,0.700415704,0.396858617,0.357901419,0.095377787,0.730726602,0.844910545,0.164232379,0.375903555,0.788952708,normal
0.011433754,0.235604387,0.314372528,0.675708723,0.411983462,0.457690005,0.298832321,0.790535057,0.781165105,0.592549732,0.013024276,0.6818045,0.076961309,0.852080741,0.114511455,0.355137052,0.74358608,0.895413896,0.15818279,0.994022189,0.822554606,0.387219227,0.007456116,0.052009886,0.241009606,0.828851096,0.624448174,0.148332904,0.091357729,0.950448739,0.972771837,0.918030751,0.071483801,0.501743056,0.181450114,0.197410831,0.285514456,0.172820497,0.287329551,0.869198209,0.554808762,Probe
0.208596937,0.267318244,0.479624482,0.891906636,0.176875945,0.56476556,0.751142555,0.011787825,0.478860536,0.665526182,0.459421466,0.680914082,0.606816285,0.363822502,0.361824389,0.091692384,0.872029012,0.610110387,0.912017654,0.884163811,0.839375861,0.99211076,0.779106149,0.614932075,0.1016747,0.961732058,0.743434499,0.826978889,0.05724849,0.590814527,0.375745584,0.005708655,0.987569344,0.988369891,0.316388173,0.533177734,0.377909082,0.555446562,0.117492402,0.78720528,0.485149037,Probe
0.905430526,0.572869711,0.307644323,0.866272155,0.734941798,0.231172924,0.067532676,0.067821364,0.922696472,0.747758496,0.239232565,0.635575809,0.400548679,0.277702209,0.929820024,0.140088609,0.691771085,0.133875066,0.492757004,0.785714317,0.132441299,0.239761346,0.482761195,0.19311489,0.425618821,0.265135031,0.303899072,0.637934094,0.531716855,0.313540214,0.411448251,0.087168424,0.708229705,0.263169763,0.459425213,0.922014398,0.634388281,0.490308516,0.382786005,0.946641052,0.163047428,DoS
0.3007962,0.478487101,0.210117137,0.303958589,0.525342398,0.703974024,0.311272865,0.507896137,0.054951679,0.760222,0.637735301,0.611847587,0.643224902,0.682556111,0.56751179,0.329106146,0.737343292,0.94062859,0.765568718,0.090974271,0.696614844,0.746326471,0.214620311,0.608240102,0.511727295,0.244374786,0.005156238,0.398113314,0.28760111,0.058718543,0.023401367,0.902435208,0.284962568,0.305988626,0.423259906,0.307569083,0.983402444,0.649786983,0.805971012,0.765826851,0.858131019,DoS
0.400417139,0.268804687,0.782576998,0.348082037,0.517364241,0.741544852,0.897933684,0.711860291,0.547544291,0.254091385,0.408770255,0.129380462,0.7182092,0.971738523,0.089729908,0.604074975,0.201570608,0.619429062,0.71165618,0.043519552,0.379969002,0.06549929,0.857993108,0.849920201,0.88533465,0.277008089,0.05642782,0.725871102,0.479093013,0.002261563,0.907359616,0.823233975,0.920376707,0.942346234,0.1555764,0.172747382,0.267711708,0.422086109,0.443426775,0.479091689,0.283934207,DoS
0.144144027,0.660367905,0.510834037,0.466968586,0.993768588,0.903830125,0.09650001,0.033039766,0.595227929,0.457029358,0.770895221,0.622727654,0.310382793,0.732640547,0.224042343,0.708929264,0.094687459,0.970639891,0.329831259,0.753279535,0.307350125,0.069151845,0.421645344,0.696974731,0.33670163,0.269257753,0.068350706,0.91378859,0.886136957,0.282391515,0.268911656,0.247127784,0.52425632,0.665863157,0.492350892,0.45643015,0.206051112,0.857226287,0.671935468,0.061311818,0.688507934,normal
0.387152271,0.284100421,0.50165686,0.290849788,0.742250507,0.711352346,0.771055435,0.421107715,0.431050146,0.602658752,0.001970204,0.381674164,0.614048011,0.7763883,0.492442657,0.194672912,0.864357804,0.880168897,0.100969967,0.117128952,0.698725179,0.315066549,0.645752841,0.139419352,0.903395598,0.827508469,0.229949753,0.951959787,0.218571658,0.493611231,0.036877466,0.183157041,0.202530915,0.82358826,0.823837329,0.967372935,0.685044305,0.501493657,0.216735349,0.928449434,0.487533614,U2R
0.884434474,0.595822424,0.486316456,0.143501465,0.82295748,0.997228566,0.465875066,0.179554851,0.828710437,0.394956768,0.320087566,0.996686197,0.2182651,0.192724347,0.65837561,0.708787129,0.33137189,0.227550524,0.467434531,0.601959256,0.212643221,0.165786098,0.082287573,0.345749217,0.599921757,0.278533077,0.057417462,0.577232618,0.210175635,0.992619613,0.600601257,0.751467578,0.118633544,0.1053146,0.780968744,0.623490003,0.769154289,0.66960358,0.706113,0.433159351,0.175783246,Probe
0.344734801,0.819514795,0.527709544,0.64076866,0.470108846,0.41815246,0.687236556,0.02579775,0.207782721,0.177919773,0.701047299,0.133892355,0.40091369,0.021569251,0.505671888,0.620400228,0.363063704,0.046271421,0.194140322,0.880114471,0.438584776,0.769290608,0.185647684,0.926460947,0.485981426,0.519803517,0.795096534,0.563069112,0.39859321,0.865116402,0.148237048,0.261172648,0.010654132,0.760171773,0.372900703,0.145177907,0.819925763,0.697419505,0.70565931,0.939654789,0.8712116,R2L
0.069698905,0.531929443,0.430785823,0.048839747,0.18401524,0.916921451,0.736109104,0.742330958,0.656179792,0.142997383,0.781206635,0.571320106,0.601339684,0.217569409,0.121673229,0.268670927,0.147028982,0.666969874,0.626054159,0.927958691,0.702498851,0.518620855,0.25510455,0.912004868,0.789861911,0.746141538,0.854179789,0.545550657,0.910457776,0.091965853,0.542715909,0.549294938,0.52495333,0.12518742,0.106546095,0.055707759,0.946556745,0.24490423,0.563820755,0.714754721,0.353759038,Probe
0.522678085,0.307343537,0.696475961,0.359915304,0.184420225,0.433251674,0.346006108,0.645772914,0.924888368,0.262271385,0.994679844,0.179802962,0.656968443,0.448453366,0.726539444,0.470193516,0.557359975,0.603688956,0.052640674,0.290288582,0.413295619,0.529846033,0.040614361,0.106645298,0.53449046,0.850952509,0.601711829,0.790765356,0.876757355,0.073107932,0.580105123,0.914593809,0.371480851,0.363214031,0.615600339,0.62761118,0.315698545,0.088244544,0.40678561,0.077095987,0.474054767,U2R
0.374445281,0.035528748,0.776229681,0.795535075,0.74750742,0.312514756,0.804008502,0.811842744,0.732086288,0.974719194,0.42106568,0.449576344,0.223582436,0.599175075,0.889474918,0.966792774,0.576192951,0.387482269,0.839716999,0.777970378,0.520325222,0.834013969,0.720800905,0.250288047,0.525764448,0.277982012,0.080762409,0.693282188,0.583972753,0.029367169,0.099476975,0.778292055,0.27775249,0.550892892,0.122954579,0.648045732,0.610105166,0.789768478,0.778313582,0.758152058,0.803862375,Probe
0.679912725,0.061599029,0.19824044,0.35861405,0.289052221,0.616578053,0.399283678,0.591764435,0.34769958,0.207292131,0.669138313,0.84998661,0.9934171,0.924331312,0.181202163,0.31929291,0.53681041,0.047269923,0.490765151,0.734066099,0.443263712,0.452902917,0.013136318,0.578957583,0.240813272,0.445030734,0.98782536,0.042439991,0.964936373,0.207916295,0.444352282,0.293956573,0.585068606,0.330797135,0.083763806,0.364420693,0.589294608,0.920281726,0.520137614,0.533232052,0.252593275,U2R
0.344520033,0.603937545,0.44968916,0.645161505,0.110177718,0.354062902,0.118202375,0.230485063,0.398639426,0.671236205,0.479071399,0.301536303,0.734634464,0.09677512,0.761657428,0.217193854,0.142159248,0.710576143,0.682438969,0.587637863,0.49146818,0.529731098,0.455940575,0.600158893,0.821161999,0.139087265,0.935135524,0.776878928,0.329514364,0.674899673,0.749781666,0.730516681,0.921991713,0.44654172,0.030451323,0.333338067,0.737957761,0.918135838,0.43989873,0.929379409,0.377060897,DoS
0.314876952,0.313132999,0.639660963,0.474026879,0.807417376,0.565014348,0.471847339,0.823615551,0.701323187,0.678729606,0.647957165,0.491685219,0.077261229,0.318739327,0.521338173,0.860294334,0.060260499,0.395236968,0.808358928,0.493590896,0.002200429,0.170901609,0.277144566,0.509862797,0.429772365,0.918049687,0.243226926,0.937725105,0.068862265,0.41966154,0.695181378,0.890268785,0.021466788,0.752904974,0.076250273,0.546559559,0.173582624,0.03693562,0.965254022,0.867929313,0.403061527,DoS
0.089130789,0.435377826,0.571406951,0.6469743,0.156329255,0.991126398,0.924406334,0.748660946,0.330405843,0.362115342,0.451577439,0.568010383,0.393921485,0.702402099,0.489183972,0.442813657,0.04853081,0.736355112,0.144462333,0.807586755,0.81056164,0.963603345,0.179822182,0.926949247,0.133647845,0.241993966,0.670027935,0.306468334,0.485212487,0.61515486,0.800450537,0.274987818,0.279713407,0.931178405,0.428992102,0.509055119,0.648437738,0.811662786,0.957565229,0.396268379,0.033495593,Probe
0.721504076,0.772584527,0.931083274,0.354807886,0.015488474,0.22358951,0.656039128,0.851674976,0.027056053,0.258841518,0.677768249,0.373310792,0.104583791,0.894461074,0.494158204,0.645915678,0.926780086,0.422846133,0.698548784,0.561170737,0.830026311,0.747614113,0.318939254,0.35630268,0.164380643,0.108073445,0.899850407,0.368308148,0.762806088,0.369668989,0.494010544,0.616372808,0.328291537,0.484418978,0.390372047,0.622985096,0.971551048,0.362070074,0.424045976,0.598066388,0.216210496,R2L
0.034099107,0.356982153,0.140123975,0.056507336,0.474636096,0.482270676,0.630309777,0.891375205,0.143565682,0.596433131,0.682281299,0.539990888,0.645014008,0.737440192,0.167837946,0.327750251,0.662820211,0.319432699,0.797603987,0.740872074,0.223519622,0.094211219,0.300246848,0.812741772,0.196782106,0.36245974,0.096030652,0.956758563,0.504392038,0.836373158,0.034614369,0.23997345,0.857464246,0.432109676,0.503324975,0.473968529,0.587135626,0.580349344,0.370161631,0.403069251,0.083919878,normal
0.97785644,0.434314603,0.252963027,0.400259754,0.314262935,0.146056112,0.766073857,0.416894346,0.123096925,0.077677646,0.089925745,0.79982574,0.919583564,0.827621386,0.613082312,0.29432785,0.047131646,0.386200653,0.34974165,0.241197869,0.630722374,0.411327918,0.105390446,0.229468264,0.62459717,0.873557617,0.791449929,0.916991235,0.125123839,0.502106572,0.732779157,0.160072837,0.524767575,0.324990342,0.28573808,0.991913712,0.680192821,0.118173413,0.565038246,0.96318444,0.070759115,R2L
0.885295113,0.519608495,0.056707314,0.527678778,0.477720062,0.008867245,0.666730622,0.283701682,0.69783465,0.939904238,0.72418786,0.427834527,0.588943223,0.152312696,0.490092847,0.687542605,0.013934983,0.87334035,0.916541553,0.472664733,0.309957693,0.303749768,0.551769537,0.18781548,0.355203054,0.898927208,0.937055685,0.223691761,0.248162658,0.348902897,0.055223078,0.625280754,0.854427594,0.32426172,0.362486647,0.237818064,0.496153493,0.986296823,0.121218996,0.543552882,0.461844207,normal
0.046995149,0.041831511,0.575355925,0.204635544,0.595494696,0.236740085,0.02433205,0.395229251,0.985447928,0.522113999,0.249311052,0.733174047,0.084277876,0.309906484,0.396773483,0.322670696,0.404424719,0.270488889,0.154987919,0.483322275,0.872837714,0.835046215,0.049396893,0.456808228,0.147848108,0.328202707,0.28086878,0.930801199,0.143337144,0.873566905,0.34896087,0.703205286,0.253707234,0.955845838,0.242347136,0.831272798,0.384618173,0.897179285,0.592051033,0.172926043,0.791847422,U2R
0.232218287,0.333237387,0.110270333,0.797863938,0.667807906,0.262583406,0.791716295,0.886903258,0.308904783,0.343925237,0.311476733,0.411111472,0.306341374,0.955793001,0.262122007,0.116416447,0.096702644,0.404225967,0.221779554,0.897208305,0.622236179,0.036893211,0.518086792,0.481674674,0.631422813,0.638110453,0.698726772,0.807412203,0.864203959,0.221292461,0.668769672,0.507654588,0.090811847,0.168013025,0.641155378,0.116192293,0.419378558,0.194421957,0.278066521,0.600693431,0.978091542,Probe
0.445402476,0.701075569,0.034424177,0.023306746,0.173652062,0.78405767,0.912365033,0.012123074,0.808840691,0.121322279,0.706160964,0.293415114,0.182090832,0.252866517,0.57143646,0.971697125,0.373343186,0.489307931,0.848128097,0.975136792,0.456482172,0.640581921,0.361609491,0.982307555,0.775222508,0.586641074,0.476200924,0.283111183,0.946679435,0.046496899,0.300603139,0.851821289,0.586585521,0.121940198,0.688957651,0.988498125,0.567969835,0.744514561,0.292716409,0.904276834,0.649116196,R2L
0.462816641,0.009106531,0.08914993,0.154527814,0.747041973,0.047865506,0.135297103,0.392767662,0.628220885,0.368800062,0.5429508,0.729435873,0.395883035,0.437773756,0.184760747,0.691674359,0.177198979,0.317932722,0.440869447,0.508107918,0.957985715,0.100707429,0.186075912,0.255487902,0.18585739,0.392701938,0.451305125,0.797896891,0.86683809,0.750836346,0.181956002,0.036819787,0.200820666,0.622148976,0.658915235,0.538185049,0.990585692,0.09562176,0.72538335,0.775611958,0.96809634,R2L
0.437156773,0.629511072,0.138050829,0.939840968,0.800548554,0.656263061,0.179497987,0.347114244,0.451948024,0.820937468,0.421463039,0.763614363,0.959435319,0.098577534,0.202896629,0.140642537,0.251722584,0.491536277,0.330060597,0.823815071,0.571025669,0.366929027,0.186454946,0.95587245,0.495617164,0.639297812,0.303291464,0.390101478,0.541053896,0.916783023,0.70449784,0.029062005,0.069248797,0.720026576,0.423207959,0.661829102,0.448204309,0.027488714,0.161087444,0.71378381,0.0954762,R2L
0.78775876,0.163864997,0.352153225,0.621126159,0.397343795,0.423871442,0.220686614,0.539673734,0.15008827,0.427092707,0.690979619,0.589927016,0.208139394,0.576864725,0.645202782,0.209979905,0.394550133,0.43579642,0.913086009,0.968520872,0.774643135,0.506171261,0.458902305,0.330800071,0.019041988,0.207304274,0.615554044,0.667553503,0.137000793,0.1974432,0.190686757,0.227625614,0.122370908,0.754158064,0.915158879,0.784994468,0.972113871,0.788125409,0.455576127,0.473129048,0.867154479,U2R
0.175949621,0.150942458,0.119961302,0.220762974,0.285760771,0.469612951,0.190458576,0.288372603,0.35479501,0.512927478,0.485814319,0.011013005,0.150756658,0.292892336,0.559617568,0.108574759,0.193304391,0.892171044,0.527407773,0.085255818,0.882561815,0.80953594,0.977928352,0.569028862,0.92985806,0.835821431,0.683416277,0.706913348,0.009282001,0.722973572,0.325309741,0.586268536,0.395858868,0.167769562,0.723657016,0.171220266,0.959927535,0.521573329,0.660555896,0.433515778,0.367844503,normal
0.839253145,0.594693307,0.153660854,0.274150861,0.633953792,0.302987824,0.064821666,0.59786846,0.436164699,0.386244891,0.20550461,0.938034211,0.037887753,0.41655824,0.666525016,0.451794789,0.069345668,0.538248151,0.903224719,0.10895408,0.4699207,0.145530269,0.992422693,0.23561924,0.145033631,0.915344664,0.018517555,0.540236002,0.928764519,0.946246833,0.581911714,0.248623902,0.339836376,0.989789843,0.564636262,0.398063819,0.1408946,0.747715835,0.470104824,0.301479084,0.011837928,Probe
0.645045354,0.327104854,0.238278479,0.393477542,0.892180217,0.691726067,0.466836757,0.230195015,0.743435552,0.712890503,0.571794591,0.736879241,0.736316211,0.641980629,0.572398938,0.838055647,0.298605103,0.57321642,0.429266257,0.654688795,0.858470741,0.792411247,0.340273356,0.906320831,0.551415445,0.967232452,0.811579563,0.690390412,0.202392159,0.454510601,0.57130585,0.655818106,0.447336708,0.509182554,0.422129333,0.225310433,0.470295631,0.723087332,0.279422683,0.790380525,0.670316258,Probe
0.969729482,0.403661297,0.959413841,0.106195911,0.79807775,0.971147526,0.010931047,0.127102793,0.288679874,0.072963114,0.84814965,0.210705098,0.448083502,0.606132017,0.294196766,0.904031892,0.354359,0.706842658,0.819316471,0.745034756,0.541008456,0.876025068,0.502093567,0.81470318,0.693960248,0.18836066,0.633731672,0.508894969,0.568529971,0.185677222,0.276327916,0.168650825,0.891576838,0.226560394,0.366208675,0.161665279,0.504760882,0.185648595,0.52925058,0.940660138,0.467883776,Probe
0.742534683,0.054310258,0.348494005,0.486006438,0.839651447,0.183687565,0.280339138,0.376357748,0.681065746,0.933549671,0.389070159,0.801348341,0.670447289,0.348865766,0.415842663,0.982744558,0.901664288,0.52976437,0.204409487,0.347744746,0.970348571,0.620081224,0.929525371,0.060374685,0.031270753,0.768448254,0.527465467,0.61047299,0.986274805,0.238165394,0.772615671,0.827937927,0.979717327,0.058021733,0.98845334,0.12421874,0.180016668,0.851384799,0.910607436,0.022675827,0.191141276,DoS
0.433784234,0.371893578,0.642451109,0.309243226,0.047364745,0.688556432,0.494974493,0.276737348,0.070847708,0.598445706,0.142677243,0.781549789,0.510441272,0.551219339,0.600728835,0.586532446,0.269627569,0.778061944,0.374074552,0.257287989,0.477310613,0.287130894,0.488502058,0.932829845,0.557818927,0.313843997,0.202858703,0.686511044,0.343936203,0.409821657,0.619495188,0.628636628,0.532245618,0.235639428,0.709045056,0.001750213,0.865063378,0.614327143,0.876128527,0.542310462,0.972793605,R2L
0.771389399,0.112196511,0.498738935,0.187107214,0.63123301,0.184642266,0.711547874,0.122973628,0.724610586,0.874400592,0.33592359,0.98700999,0.589339591,0.171499705,0.704647303,0.542449861,0.256177441,0.797656973,0.638504556,0.221757882,0.658039444,0.483034501,0.054031854,0.19900856,0.166794497,0.572450647,0.391177145,0.851566575,0.569452934,0.346486187,0.765382966,0.504273753,0.136741768,0.634451268,0.330478674,0.801309293,0.567576183,0.952075017,0.101879769,0.392196373,0.92676244,DoS
0.089251273,0.313716894,0.325073567,0.455708311,0.981838295,0.715426131,0.0751143,0.101606491,0.443532742,0.077543309,0.85323118,0.788143868,0.277040604,0.017574943,0.418116668,0.349186684,0.122120811,0.958321681,0.613665406,0.85046316,0.089897958,0.232179141,0.964311369,0.186485956,0.418788748,0.340314636,0.411450544,0.071911907,0.527382659,0.128543645,0.128596446,0.033810422,0.896756365,0.104386081,0.482937502,0.791204961,0.973076342,0.79426053,0.239218127,0.014486327,0.616297429,R2L
0.491813219,0.658888671,0.721670156,0.431119689,0.553766826,0.685790991,0.477892588,0.666912396,0.362300119,0.711671546,0.699560105,0.634117346,0.018802507,0.836964161,0.16589767,0.176438985,0.00978051,0.781949403,0.461197783,0.295075376,0.690251099,0.7573266,0.632376605,0.966382297,0.069113885,0.089811562,0.250103967,0.576138771,0.499735747,0.306447465,0.533656996,0.998670813,0.990582107,0.732351125,0.100450614,0.596792099,0.903403829,0.451139615,0.055554971,0.877315214,0.999067806,normal
0.282687152,0.177252062,0.620414742,0.717073776,0.936727624,0.532248744,0.722592705,0.827360814,0.866157503,0.107280478,0.714942551,0.275270141,0.86746092,0.009000876,0.799189759,0.705696642,0.760766533,0.499633686,0.987011406,0.182482086,0.474874881,0.706783381,0.660021466,0.522338054,0.417240973,0.490887775,0.491250258,0.602842051,0.096556911,0.157051629,0.300721638,0.442689707,0.595489103,0.041722067,0.330826032,0.728391046,0.866874831,0.561521249,0.3228486,0.105917135,0.469607115,normal
0.620782742,0.648133045,0.211847594,0.320301382,0.439792949,0.789576101,0.911376801,0.90028652,0.884521477,0.366822556,0.10386065,0.895922194,0.271252541,0.495420628,0.745403194,0.908539553,0.139551065,0.177067097,0.549715977,0.048566195,0.536349288,0.265488945,0.685016122,0.740942742,0.739432943,0.524606021,0.516464842,0.402202746,0.356445697,0.631421981,0.887215337,0.944542513,0.761035778,0.489932876,0.672855271,0.008049285,0.463659447,0.879883635,0.716219472,0.342148725,0.256974471,DoS
0.808505694,0.906722119,0.563787801,0.1492967,0.586565561,0.293017092,0.75857052,0.106887684,0.84278616,0.534753017,0.61963953,0.540711259,0.394809275,0.612021667,0.120869597,0.245570312,0.786015294,0.142131271,0.59625833,0.664819021,0.247077193,0.815074734,0.425587336,0.03553631,0.741069959,0.035581412,0.413812779,0.252838115,0.699561974,0.58097515,0.71171732,0.717748269,0.441370058,0.15548359,0.179015219,0.819595575,0.996888836,0.248407916,0.882727497,0.536564456,0.957569132,Probe
0.588010254,0.993232887,0.275079939,0.320298596,0.478782612,0.55552945,0.614763404,0.103990344,0.322207366,0.688360532,0.517688534,0.987497724,0.08906277,0.970504484,0.653540064,0.220589162,0.944803589,0.685549185,0.320538214,0.699285336,0.993231716,0.93491013,0.967512302,0.838788112,0.558394134,0.457159743,0.019175829,0.671560093,0.056013728,0.453955797,0.018417807,0.763448583,0.305573619,0.909613754,0.509928218,0.636499698,0.153651674,0.967534196,0.892841305,0.862399037,0.127053769,U2R
0.831390264,0.931350388,0.857331464,0.984238479,0.80039518,0.114830635,0.882839274,0.722229383,0.118066099,0.948311027,0.162648457,0.738990817,0.25617336,0.304793865,0.159669213,0.389599347,0.172985313,0.322558594,0.994545541,0.903256499,0.851184268,0.130510687,0.483132302,0.03790244,0.617127414,0.358729245,0.557163289,0.295877413,0.216027212,0.694655044,0.89525156,0.192105433,0.391261839,0.957588942,0.536810058,0.825928148,0.650978447,0.69379799,0.809121154,0.970104573,0.835911162,U2R
